id;gid;code;type;parents;display;higlight;location191681;AIR_191681;undefined;AIRPORT;{"continent":"CON_34398","country":"COU_20013","administrative_division":"ADM_14295","city":"CIT_2"};Aeroporto Arrabury, Arrabury, Austrália;higlight;{"latitude":-26.765537,"longitude":141.02113699999995}
196055;AIR_196055;undefined;AIRPORT;{"continent":"CON_30005","country":"COU_20090","administrative_division":"ADM_174928","city":"CIT_4614"};Aeroporto Abdul Rahman Saleh, Malang, Indonésia;higlight;{"latitude":-7.98189,"longitude":112.62699999999995}
198477;AIR_198477;undefined;AIRPORT;{"continent":"CON_30002","country":"COU_20056","administrative_division":"ADM_14297","city":"CIT_7347"};Aeroporto Bouchekif Abde Al-hafidh Boussof, Tiaret, Argélia;higlight;{"latitude":0.616818750202041,"longitude":0.02553513658404}
71;CIT_71;ADD;CITY;{"continent":"CON_30002","country":"COU_20062","administrative_division":"ADM_174619"};Adis Abeba, Adis Abeba Astedader, Etiópia;higlight;{"latitude":9.02274,"longitude":38.7468}
33764;CIT_33764;AZ1;CITY;{"continent":"CON_30003","country":"COU_20028","administrative_division":"ADM_11551"};Abelardo Luz, Santa Catarina, Brasil;higlight;{"latitude":-26.5672341,"longitude":-52.33389169999998}
3100;CIT_3100;ILE;CITY;{"continent":"CON_30004","country":"COU_20208","administrative_division":"ADM_14156"};Aberdeen, Texas, Estados Unidos;higlight;{"latitude":31.0858,"longitude":-97.68650000000002}
312;CIT_312;APG;CITY;{"continent":"CON_30004","country":"COU_20208","administrative_division":"ADM_14206"};Aberdeen, Maryland, Estados Unidos;higlight;{"latitude":39.4662,"longitude":-76.16880000000003}
5303;CIT_5303;OGO;CITY;{"continent":"CON_30002","country":"COU_20040","administrative_division":"ADM_174285"};Abengourou, Moyen-Comoe, Costa do Marfim;higlight;{"latitude":6.72972,"longitude":-3.496390000000019}
92;CIT_92;AEH;CITY;{"continent":"CON_30002","country":"COU_20192","administrative_division":"ADM_176814"};Abeche, Ouaddai Region, Chade;higlight;{"latitude":13.847,"longitude":20.844299999999976}
90;CIT_90;AEA;CITY;{"continent":"CON_34398","country":"COU_20104","administrative_division":"ADM_14301"};Abemama Atoll, Kiribati;higlight;{"latitude":0.385892,"longitude":173.77899200000002}
48;CIT_48;ABZ;CITY;{"continent":"CON_30006","country":"COU_20069","administrative_division":"ADM_174682"};Aberdeen, Escócia, Reino Unido;higlight;{"latitude":57.1475,"longitude":-2.095389999999952}
191751;AIR_191751;undefined;AIRPORT;{"continent":"CON_30002","country":"COU_20062","administrative_division":"ADM_174619","city":"CIT_71"};Aeroporto Internacional Bole, Adis Abeba, Etiópia;higlight;{"latitude":9.02274,"longitude":38.7468}
1344830;AIR_1344830;undefined;AIRPORT;{"continent":"CON_30001","country":"COU_20047","administrative_division":"ADM_14389","city":"CIT_6920"};Aeroporto Abel Santamaria, Santa Clara, Cuba;higlight;{"latitude":22.40462327028626,"longitude":-79.96488601074219}
191727;AIR_191727;undefined;AIRPORT;{"continent":"CON_30006","country":"COU_20069","administrative_division":"ADM_174682","city":"CIT_48"};Aeroporto Dyce, Aberdeen, Reino Unido;higlight;{"latitude":57.1475,"longitude":-2.095389999999952}
196988;AIR_196988;undefined;AIRPORT;{"continent":"CON_30003","country":"COU_20158","administrative_division":"ADM_176043","city":"CIT_5583"};Aeropuerto Internacional Capitán FAP David Abensur Rengifo, Pucallpa, Peru;higlight;{"latitude":-8.383253837307,"longitude":-74.53484115569154}
196728;AIR_196728;undefined;AIRPORT;{"continent":"CON_30002","country":"COU_20040","administrative_division":"ADM_174285","city":"CIT_5303"};Aeroporto Abengourou, Abengourou, Costa do Marfim;higlight;{"latitude":6.72972,"longitude":-3.496390000000019}
191773;AIR_191773;undefined;AIRPORT;{"continent":"CON_30002","country":"COU_20192","administrative_division":"ADM_176814","city":"CIT_92"};Aeroporto Abecher, Abeche, Chade;higlight;{"latitude":13.847,"longitude":20.844299999999976}
191771;AIR_191771;undefined;AIRPORT;{"continent":"CON_34398","country":"COU_20104","administrative_division":"ADM_14301","city":"CIT_90"};Aeroporto Abemama Atoll, Abemama Atoll, Kiribati;higlight;{"latitude":0.385892,"longitude":173.77899200000002}
191719;AIR_191719;undefined;AIRPORT;{"continent":"CON_30004","country":"COU_20208","administrative_division":"ADM_10515","city":"CIT_40"};Aeroporto Municipal, Aberdeen, Estados Unidos;higlight;{"latitude":45.4592,"longitude":-98.46879999999999}
191707;AIR_191707;undefined;AIRPORT;{"continent":"CON_34398","country":"COU_20104","administrative_division":"ADM_14301","city":"CIT_28"};Aeroporto Abaiang, Abaiang, Kiribati;higlight;{"latitude":1.79639,"longitude":173.03999999999996}
191708;AIR_191708;undefined;AIRPORT;{"continent":"CON_34398","country":"COU_20013","administrative_division":"ADM_14295","city":"CIT_29"};Aeroporto Abingdon, Abingoon, Austrália;higlight;{"latitude":-17.6667,"longitude":143.20000000000005}
191815;AIR_191815;undefined;AIRPORT;{"continent":"CON_30005","country":"COU_20174","administrative_division":"ADM_14316","city":"CIT_136"};Aeroporto Abha, Khamis Mushayat, Arábia Saudita;higlight;{"latitude":18.2404,"longitude":42.656600000000026}
191709;AIR_191709;undefined;AIRPORT;{"continent":"CON_34398","country":"COU_20013","administrative_division":"ADM_14295","city":"CIT_30"};Aeroporto Alpha, Alpha, Austrália;higlight;{"latitude":-23.6461,"longitude":146.58400000000006}
32;CIT_32;ABJ;CITY;{"continent":"CON_30002","country":"COU_20040","administrative_division":"ADM_174279"};Abidjan, Lagunes, Costa do Marfim;higlight;{"latitude":5.33632,"longitude":-4.027749999999969}
29;CIT_29;ABG;CITY;{"continent":"CON_34398","country":"COU_20013","administrative_division":"ADM_14295"};Abingoon, Austrália;higlight;{"latitude":-17.6667,"longitude":143.20000000000005}
24;CIT_24;ABB;CITY;{"continent":"CON_30006","country":"COU_20069","administrative_division":"ADM_30599"};Abingdon, Inglaterra, Reino Unido;higlight;{"latitude":51.6701,"longitude":-1.285010000000057}
31;CIT_31;ABI;CITY;{"continent":"CON_30004","country":"COU_20208","administrative_division":"ADM_14156"};Abilene, Texas, Estados Unidos;higlight;{"latitude":32.4509,"longitude":-99.76390000000004}
7910;CIT_7910;VJI;CITY;{"continent":"CON_30004","country":"COU_20208","administrative_division":"ADM_12886"};Abingdon, Virginia, Estados Unidos;higlight;{"latitude":36.6871,"longitude":-82.0333}
191711;AIR_191711;undefined;AIRPORT;{"continent":"CON_30002","country":"COU_20040","administrative_division":"ADM_174279","city":"CIT_32"};Aeroporto Felix Houphouet Boigny, Abidjan, Costa do Marfim;higlight;{"latitude":5.33632,"longitude":-4.027749999999969}
191708;AIR_191708;undefined;AIRPORT;{"continent":"CON_34398","country":"COU_20013","administrative_division":"ADM_14295","city":"CIT_29"};Aeroporto Abingdon, Abingoon, Austrália;higlight;{"latitude":-17.6667,"longitude":143.20000000000005}
191710;AIR_191710;undefined;AIRPORT;{"continent":"CON_30004","country":"COU_20208","administrative_division":"ADM_14156","city":"CIT_31"};Aeroporto Municipal, Abilene, Estados Unidos;higlight;{"latitude":32.4509,"longitude":-99.76390000000004}
